Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2019-04-16,47.521942138671875,48.02756966837451,47.35737372664653,47.57202960118193,102785600
2019-04-17,48.447349548339844,48.50697558632508,47.369309762567,47.591116877015516,115627200
2019-04-18,48.6214485168457,48.69061310818153,48.30185387954341,48.44495416346428,96783200
2019-04-22,48.78125,48.87903756789539,48.25892536678017,48.375793702017404,77758000
2019-04-23,49.484832763671875,49.54922989372461,48.63098759521515,48.75739448502875,93292000
2019-04-24,49.40851593017578,49.72333948607253,49.38228033057737,49.45621602782266,70162400
2019-04-25,48.96012878417969,49.55161802291001,48.921967248962424,49.329810923117755,74172800
2019-04-26,48.72639465332031,48.89334681703382,48.206453755716254,48.86949494823866,74596400
2019-04-29,48.80032730102539,49.12469304422843,48.62144921409616,48.75023983540025,88818800
2019-04-30,47.860618591308594,48.51173378273669,47.4885527676354,48.43064325999435,186139600
2019-05-01,50.209903717041016,51.35233719994525,49.90223127014681,50.057261179129874,259309200
2019-05-02,49.88314437866211,50.71790895155389,49.639872751990076,50.047712833889186,127985200
2019-05-03,50.50325393676758,50.52471843691336,50.140726608516964,50.298140221488424,83569600
2019-05-06,49.72333908081055,49.809200711588794,48.53558955444818,48.72400621236716,129772400
2019-05-07,48.38294982910156,49.47052812168986,47.898786717614094,49.103233348565844,155054800
2019-05-08,48.39248275756836,48.97443337179271,48.11820448511399,48.15397864611798,105358000
2019-05-09,47.87253952026367,48.10150140045921,46.90421353185238,47.796216467342845,139634400
2019-05-10,47.209346771240234,47.60918573031847,46.1534958760035,47.26680951074046,164834800
2019-05-13,44.46556854248047,45.36579626358833,43.77842680351272,44.94202086357993,229722400
2019-05-14,45.16946029663086,45.418458147446515,44.39133698954681,44.63075954557267,146118800
2019-05-15,45.71056365966797,45.909284861741796,44.5373943474672,44.59724999917742,106178800
2019-05-16,45.50944137573242,46.08166115721115,45.212556081366245,45.46873997827308,132125600
2019-05-17,45.250858306884766,45.7057596539417,44.714550522875186,44.75525191470256,131516400
2019-05-20,43.83588790893555,44.13756275712424,43.1631109114661,43.938841538280705,154449200
2019-05-21,44.67626190185547,45.01145210514859,44.22135673647284,44.34585752053852,113459200
2019-05-22,43.76166915893555,44.4631793828225,43.70660297552515,44.2117848841149,118994400
2019-05-23,43.01466751098633,43.22535692609775,42.571734215795686,43.048186530660814,146118800
2019-05-24,42.849456787109375,43.608425880415304,42.765657427968044,43.1439455193887,94858800
2019-05-28,42.67229080200195,43.23732830832482,42.595677466437365,42.83749298760257,111792800
2019-05-29,42.46877670288086,42.94043945879135,42.138372386702336,42.23892942786569,113924800
2019-05-30,42.689048767089844,42.91171002345526,42.29878877414538,42.60524939880032,84873600
2019-05-31,41.91572189331055,42.61483553961218,41.896567644374954,42.193449369628034,108174400
2019-06-03,41.491939544677734,42.59807084717863,40.766489319881806,42.042612284986966,161584400
2019-06-04,43.00987243652344,43.05536331158064,41.78402998710208,42.00429832390132,123872000
2019-06-05,43.70419692993164,44.29078518409569,43.36900677323679,44.120793541794136,119093600
2019-06-06,44.345855712890625,44.4057113648459,43.61082655329625,43.8334914782854,90105200
2019-06-07,45.52620315551758,45.9499821546274,44.47753471563899,44.65470509073558,122737600
2019-06-10,46.108001708984375,46.77598911152849,45.878154420674264,45.923645296205336,104883600
2019-06-11,46.641910552978516,46.92682399749105,46.3522112874126,46.65388241220901,107731600
2019-06-12,46.493473052978516,46.91964496831461,46.3019342514873,46.43601031654152,73012800
2019-06-13,46.483890533447266,47.11596597251329,46.35221104250315,46.61557367768987,86698400
2019-06-14,46.14630889892578,46.34981589780569,45.56211722534373,45.86139544719531,75046000
2019-06-17,46.42164993286133,46.677833880392626,46.00984274939172,46.18462023261922,58676400
2019-06-18,47.513423919677734,47.953960716640516,46.73769687574321,46.938811023926256,106204000
2019-06-19,47.374549865722656,47.85579164174734,47.240473790931375,47.8079041979227,84496800
2019-06-20,47.7552375793457,48.03057213210239,47.41286133169161,47.97310938789001,86056000
2019-06-21,47.59242630004883,48.08803285817052,47.44158888613369,47.59721577519034,191202400
2019-06-24,47.54454040527344,47.92282855213777,47.446376262360126,47.53496145541416,72881600
2019-06-25,46.82387924194336,47.7073455597451,46.75683755347193,47.508624365019834,84281200
2019-06-26,47.83663558959961,48.12154906442843,47.25005095787499,47.350608010173595,104270000
2019-06-27,47.822269439697266,48.26041321777397,47.7815680377949,47.953948941552476,83598800
2019-06-28,47.38652038574219,47.764808530798014,47.17822389353572,47.568480245909996,124442400
2019-07-01,48.25562286376953,48.95952585004053,48.04014034472605,48.64348628342958,109012000
2019-07-02,48.53813934326172,48.63391056866705,48.2101315728329,48.2221034326709,67740800
2019-07-03,48.940364837646484,48.94754722195826,48.528557755046194,48.669816184242116,45448000
2019-07-05,48.897281646728516,49.10079233915633,48.57884911730465,48.68659222111898,69062000
2019-07-08,47.889312744140625,48.21971347045251,47.5038421856941,48.07845500360109,101354400
2019-07-09,48.181400299072266,48.24604176393507,47.59960154221708,47.69297620031747,82312000
2019-07-10,48.657859802246094,48.777571116582486,48.25802445075848,48.327459058921235,71588400
2019-07-11,48.303504943847656,48.9355804014419,48.29392964821228,48.67700357970353,80767200
2019-07-12,48.674617767333984,48.84221286513295,48.41125143272195,48.47110708574294,70380800
2019-07-15,49.13192367553711,49.2899398482274,48.8422206612221,48.86376782295718,67789600
2019-07-16,48.9619255065918,49.34739606869253,48.722502887977654,48.983472665475254,67467200
2019-07-17,48.686588287353516,49.103181282791674,48.66743404051857,48.854183380535474,56430000
2019-07-18,49.23965072631836,49.2923239883717,48.77038084256098,48.84220835020634,74162400
2019-07-19,48.5046272277832,49.440770539487346,48.449561048653315,49.2707788735222,83717200
2019-07-22,49.61315155029297,49.615544461109494,48.74883581666229,48.75841111322735,89111600
2019-07-23,50.00101852416992,50.017779860965895,49.62991273666517,49.91004041383206,73420800
2019-07-24,49.96031188964844,50.07523371101221,49.60117800125017,49.720889297382925,59966400
2019-07-25,49.56526184082031,50.0967802425216,49.495827249145734,50.012980881065666,55638400
2019-07-26,49.73765182495117,50.214100456871776,49.59399680482801,49.67539961135831,70475600
2019-07-29,50.20212936401367,50.43197666906582,49.90524767605758,49.910037151014635,86693600
2019-07-30,49.986656188964844,50.31706058603145,49.634704632080684,49.981866713461145,135742800
2019-07-31,51.006595611572266,53.0009865627098,50.590002572472564,51.81584527199262,277125600
2019-08-01,49.902854919433594,52.20131353212769,49.4982337605151,51.21249694274107,216071600
2019-08-02,48.84700012207031,49.42400581448253,48.274780251307064,49.20852693471187,163448400
2019-08-05,46.28996276855469,47.56129613952905,46.108002914969816,47.403280006312706,209572000
2019-08-06,47.166263580322266,47.42244757771809,46.457570905876665,47.001061361934276,143299200
2019-08-07,47.65467071533203,47.77917148507969,46.40488815632608,46.78556919770773,133457600
2019-08-08,48.705745697021484,48.72968942224073,47.738479842936414,47.93241159599385,108038000
2019-08-09,48.30438995361328,48.72977548121816,47.89582211277538,48.378892379334594,98478800
2019-08-12,48.18181228637695,48.55913570914154,47.86216992838576,47.97512638824654,89927600
2019-08-13,50.222232818603516,50.9840856450634,48.18181060480173,48.31159207921757,188874000
2019-08-14,48.72737121582031,49.61419794208263,48.68891716975622,48.825908333667165,146189600
2019-08-15,48.484642028808594,49.30177042418164,47.98715238184237,48.89801389955404,108909600
2019-08-16,49.62861633300781,49.787236519570556,48.98933158147647,49.0950783725183,110481600
2019-08-19,50.553890228271484,51.12587848929439,50.47698214806522,50.61877729536903,97654400
2019-08-20,50.55628967285156,51.27488438381004,50.54667799690161,50.68126346327454,107537200
2019-08-21,51.10425567626953,51.34698995795277,50.85431171958834,51.18837344081834,86141600
2019-08-22,51.060997009277344,51.536853889289645,50.65002720346251,51.23643854407338,89014800
2019-08-23,48.70092010498047,50.962447137729626,48.30677541741606,50.33277423810973,187272000
2019-08-26,49.62621307373047,49.79444493377358,49.28253601154714,49.474802566101914,104174400
2019-08-27,49.06623840332031,50.12129694945658,48.91482789577303,49.95546709208185,103493200
2019-08-28,49.395503997802734,49.441167727719616,48.8643715966799,49.05183052262682,63755200
2019-08-29,50.231842041015625,50.30634811863267,49.66706345619883,50.10927391421569,83962000
2019-08-30,50.166961669921875,50.57792781692434,49.79684790345952,50.508233068974185,84573600
2019-09-03,49.43634796142578,49.74397297835489,49.08065722319765,49.611789494397975,80092000
2019-09-04,50.275115966796875,50.344810722376806,49.82569572550079,50.08284938745984,76752400
2019-09-05,51.258060455322266,51.42389028961686,50.83267135872036,50.95043547788671,95654800
2019-09-06,51.25326156616211,51.53204789572798,51.07301235316033,51.44312612414458,77449200
2019-09-09,51.47196578979492,52.017521111519436,50.72693789572652,51.63298798303403,109237600
2019-09-10,52.08000564575195,52.09923266869462,50.88074988553813,51.39746283359591,127111600
2019-09-11,53.73588943481445,53.764731799858204,52.32754223662438,52.40925799253917,177158400
2019-09-12,53.615718841552734,54.41602564529335,53.56044345285348,54.026688587811584,128906800
2019-09-13,52.57268524169922,53.062961469937115,52.156911432083696,52.8731005859375,159053200
2019-09-16,52.84906768798828,52.90434675357643,52.28669102458082,52.32754707272448,84632400
2019-09-17,53.04133224487305,53.07017461149301,52.66160681112901,52.86348870875079,73274800
2019-09-18,53.5388298034668,53.5580568283564,52.73852276993989,53.12785993920919,101360000
2019-09-19,53.10383605957031,53.77676368542415,52.96203719031205,53.35618208567524,88242400
2019-09-20,52.327545166015625,53.48835049337496,52.2650600947515,53.20476016935374,221652400
2019-09-23,52.56548309326172,52.83465410674232,52.3083257615272,52.620758497705765,76662000
2019-09-24,52.315528869628906,53.471530215080406,52.19776839960509,53.12064347326149,124763200
2019-09-25,53.120643615722656,53.233600080826086,52.1857511921416,52.5246205874519,87613600
2019-09-26,52.8466682434082,53.09901788679732,52.591916597251874,52.87310494256668,75334000
2019-09-27,52.589508056640625,53.103818957729175,52.21939431443392,53.002876179178735,101408000
2019-09-30,53.82721710205078,53.97381992879909,53.062958600700476,53.08939529625113,103909600
2019-10-01,53.97622299194336,54.84863029507966,53.882493554454456,54.09158512052922,139223200
2019-10-02,52.62315368652344,53.733487563158945,52.37560808292696,53.60851376014331,138449200
2019-10-03,53.07017517089844,53.10382154299348,51.70268392792921,52.49577750833809,114426000
2019-10-04,54.55782699584961,54.67318912519149,53.80799149102436,54.22857296123739,138478800
2019-10-07,54.569854736328125,55.25960730535331,54.2766490193029,54.37999382145774,122306000
2019-10-08,53.930564880371094,54.81018194958028,53.91374352685756,54.271839962271294,111820000
2019-10-09,54.562644958496094,54.745296196966166,54.22858318869605,54.562644958496094,74770400
2019-10-10,55.298065185546875,55.382182968308385,54.627539595302416,54.77894647022064,113013600
2019-10-11,56.768890380859375,57.11256378651316,55.83159227355159,55.98540478852595,166795600
2019-10-14,56.687171936035156,57.230325218831695,56.3987739424967,56.45404933835654,96427600
2019-10-15,56.554988861083984,57.11495979657442,56.449242080538056,56.812142470885,87360000
2019-10-16,56.32667541503906,56.53576699278494,56.04548708687691,56.08634313450599,73903200
2019-10-17,56.54537582397461,56.754463724015515,56.12239235171388,56.49971210622329,67585200
2019-10-18,56.81695556640625,57.09814389578318,56.307448635792866,56.37954905370019,97433600
2019-10-21,57.802310943603516,57.917673069593235,57.035654109180335,57.08371982808641,87247200
2019-10-22,57.670143127441406,58.20848515863878,57.58842735440891,57.95854116803715,82293600
2019-10-23,58.444000244140625,58.45842326091589,57.97295104383975,58.18444461705697,75828800
2019-10-24,58.54014587402344,58.83335159243042,58.114756648600185,58.76365316728542,69275200
2019-10-25,59.261131286621094,59.29717966007289,58.371902625409106,58.4391953673054,73477200
2019-10-28,59.85475540161133,59.90282112444377,59.294780746023385,59.46301260952673,96572800
2019-10-29,58.47043228149414,60.022980251097366,58.297396432953455,59.835521386930736,142839600
2019-10-30,58.46323013305664,58.953510046434744,57.97055188420088,58.82372855934893,124522000
2019-10-31,59.785057067871094,59.883594183478614,57.021235828674115,59.41975464010306,139162000
2019-11-01,61.4818000793457,61.50823310726698,59.881186358924026,59.97251012339732,151125200
2019-11-04,61.88555145263672,61.96966920303615,61.37604828019382,61.844691744948584,103272000
2019-11-05,61.79664611816406,62.051397772076996,61.6019775398789,61.77741542672168,79897600
2019-11-06,61.82307434082031,61.88315741177333,61.373654143589235,61.710117874054276,75864400
2019-11-07,62.53659439086914,62.75836715496231,62.218401564449074,62.37026665689407,94940400
2019-11-08,62.70774459838867,62.780057802220625,61.914675466597124,62.35821361498367,69986400
2019-11-11,63.20431137084961,63.26939325068321,62.25937720712118,62.26419563498271,81821200
2019-11-12,63.14644241333008,63.346521158465045,62.89575179355254,63.047609486611634,87388800
2019-11-13,63.75151062011719,63.82623672348499,62.93192901918101,62.94639166135674,102734400
2019-11-14,63.310386657714844,63.85034492735481,63.180215519005316,63.57795289999475,89182800
2019-11-15,64.06245422363281,64.067272650884,63.39955633590938,63.56105824716516,100206400
2019-11-18,64.3854751586914,64.4650196804653,63.69365188987565,64.07210078681992,86703200
2019-11-19,64.19022369384766,64.60242366565966,63.97327672744023,64.5783168124191,76167200
2019-11-20,63.44295120239258,64.13959286996739,62.770409030092004,64.00942911252466,106234400
2019-11-21,63.15851974487305,63.64062743076924,62.95844093565361,63.563488435494776,121395200
2019-11-22,63.10308074951172,63.440554690647915,62.876489526953094,63.298333792468384,65325200
2019-11-25,64.20950317382812,64.22637870631682,63.2814445198713,63.327245332981434,84020400
2019-11-26,63.70811462402344,64.39993789385807,63.27662623675631,64.34690576047116,105207600
2019-11-27,64.56385040283203,64.59760146667433,63.95398456897874,64.01906644818817,65235600
2019-11-29,64.421630859375,64.60242121725912,64.09620674390789,64.2649473538178,46617600
2019-12-02,63.6767692565918,64.66267836265502,63.50562312760783,64.42644300309937,94487200
2019-12-03,62.54142379760742,62.56070486863775,61.779692755265934,62.26661887986274,114430400
2019-12-04,63.093414306640625,63.47187050847166,62.83789788720278,62.931912392886424,67181600
2019-12-05,64.0190658569336,64.09379930384016,63.332068402488204,63.58758484552913,74424400
2019-12-06,65.25566101074219,65.32556866060735,64.43366681014422,64.47706207759182,106075600
2019-12-09,64.34210968017578,65.27739262489872,63.857588991235076,65.08455244908355,128042400
2019-12-10,64.71814727783203,65.10142205791261,64.08657994334212,64.74707256593162,90420400
2019-12-11,65.2701187133789,65.34967056737132,64.72292937034965,64.79765544144777,78756800
2019-12-12,65.43647766113281,65.70163837389192,64.43851852305019,64.54940123697496,137310400
2019-12-13,66.32596588134766,66.36212248785799,65.3087183320386,65.43647657929492,133587600
2019-12-16,67.4613265991211,67.6855122693703,66.7670976938844,66.77191612256408,128186000
2019-12-17,67.59390258789062,67.9217322522176,67.20580211215017,67.39141826173947,114158400
2019-12-18,67.43238067626953,67.95305771312601,67.28292851276375,67.44684331426187,116028400
2019-12-19,67.4998779296875,67.77950120181951,67.24195597172216,67.37453261033633,98369200
2019-12-20,67.36007690429688,68.13385757058333,67.14794837558046,68.03261909048223,275978000
2019-12-23,68.45928192138672,68.51954537378231,67.58425541558223,67.62282490788083,98572000
2019-12-24,68.52435302734375,68.67381254514265,68.19893632067681,68.62559884825562,48478800
2019-12-26,69.88392639160156,69.90080192756368,68.62803782360339,68.65696311017838,93121200
2019-12-27,69.8573989868164,70.86259672343512,69.45243030638008,70.17559181703608,146266000
2019-12-30,70.27200317382812,70.55403936484663,68.75336713216096,69.77543291987965,144114400
2019-12-31,70.78547668457031,70.79270800735806,69.78992289463038,69.88875587698372,100805600
2020-01-02,72.40052795410156,72.46079141879511,71.15668916006118,71.4097927692221,135480400
2020-01-03,71.6966552734375,72.45597354015936,71.47247692584565,71.62916047987068,146322800
2020-01-06,72.2679443359375,72.30651383633005,70.56851756430221,70.81921563866376,118387200
2020-01-07,71.92805480957031,72.53309491165653,71.70869494472285,72.2775784441153,108872000
2020-01-08,73.08509063720703,73.38640783949229,71.63153674763797,71.63153674763797,132079200
2020-01-09,74.63748931884766,74.83032941641996,73.81067654984861,74.06136720541696,170108400
2020-01-10,74.80623626708984,75.370308736383,74.30484750773756,74.87132551313572,140644800
2020-01-13,76.40442657470703,76.43094632364196,75.0039042885127,75.1220256778742,121532000
2020-01-14,75.37272644042969,76.55148346044966,75.24979396232517,76.34176775906714,161954400
2020-01-15,75.04969024658203,76.05247495120804,74.61820187883205,75.17263004032235,121923600
2020-01-16,75.98982238769531,76.10071246852102,75.23050414086309,75.59208495900991,108829200
2020-01-17,76.83110809326172,76.83351362979406,75.93197444596949,76.23811023432756,137816400
2020-01-21,76.3104019165039,76.90097930249982,76.17299948734095,76.45985409290795,110843200
2020-01-22,76.58279418945312,77.13480208755844,76.4887796776353,76.79491535128935,101832400
2020-01-23,76.95161437988281,77.03115890447519,76.08863757604202,76.63583446102108,104472000
2020-01-24,76.72985076904297,77.93993845348767,76.53941616685312,77.19749582877215,146537600
2020-01-27,74.47357177734375,75.15333787807808,73.4924810810553,74.74113795467083,161940000
2020-01-28,76.58039855957031,76.75154473409874,75.25460237825888,75.35343533999493,162234000
2020-01-29,78.18341064453125,79.02951207503841,77.46989325521864,78.20993039532226,216229200
2020-01-30,78.07010650634766,78.1231386457578,76.83591201430718,77.26740045058162,126743200
2020-01-31,74.60855865478516,77.78323285410741,74.31447274556798,77.36138873428479,199588400
2020-02-03,74.40369415283203,75.56798119819389,72.85130652142897,73.35269537300906,173788400
2020-02-04,76.86002349853516,77.05045810466474,75.60172207527795,76.00669078804627,136616400
2020-02-05,77.48674011230469,78.28462753135985,76.88410566550306,77.98571584340952,118826800
2020-02-06,78.39311981201172,78.39553270453209,77.19990767879175,77.75674147890366,105425600
2020-02-07,77.32755279541016,78.14183107037995,76.8370524098855,77.89295663582978,117684000
2020-02-10,77.69478607177734,77.69478607177734,75.8342715240242,75.91400480691036,109348800
2020-02-11,77.22606658935547,78.26264398287658,77.00860470842123,78.19015914717811,94323200
2020-02-12,79.05998992919922,79.0648197921596,77.67547099896561,77.67547099896561,113730400
2020-02-13,78.49700927734375,78.82320573508036,78.12974054369347,78.3327054260137,94747600
2020-02-14,78.51634216308594,78.7652165546687,78.00892627887556,78.4655954129786,80113600
2020-02-18,77.07866668701172,77.25988612279623,76.01792538344428,76.19914481922879,152531200
2020-02-19,78.19498443603516,78.42453202537972,77.32029972520789,77.32029972520789,93984000
2020-02-20,77.39278411865234,78.4438584118609,76.88778679879077,77.9557766771897,100566000
2020-02-21,75.64100646972656,77.42904453523326,75.02486319974747,76.98686488364316,129554000
2020-02-24,72.04802703857422,73.49778279969091,69.88547911921196,71.8257352845529,222195200
2020-02-25,69.60758972167969,73.09908711151304,69.13642361597664,72.71732141374063,230673600
2020-02-26,70.71182250976562,71.97552869907848,69.22582460812832,69.23307309062069,198054800
2020-02-27,66.08948516845703,69.10497776173104,65.95417531239673,67.92101283428637,320605600
2020-02-28,66.05086517333984,67.27108062705318,61.94564270332902,62.16069333508348,426510000
2020-03-02,72.20024108886719,72.83571844288954,67.10435128397388,68.20616489725688,341397200
2020-03-03,69.9072265625,73.45429398937054,69.05669843915538,73.37456066472664,319475600
2020-03-04,73.14984130859375,73.30931532822694,70.82781935536424,71.62760069893737,219178400
2020-03-05,70.77703857421875,72.3790115698606,70.41218122569397,71.40525980835208,187572800
2020-03-06,69.83712768554688,70.26964007470336,67.9524487742093,68.13849804691934,226176800
2020-03-09,64.31356811523438,67.19374467213605,63.54761077884886,63.72883020122201,286744800
2020-03-10,68.94554901123047,69.21133903609883,65.08678222072572,66.96422060751131,285290000
2020-03-11,66.55103302001953,67.95004932218703,65.68842661681832,67.02462518678024,255598800
2020-03-12,59.978797912597656,65.23899494473845,59.92322498627828,61.841735279374994,418474000
2020-03-13,67.16475677490234,67.6359302649127,61.119275269390535,64.00429300943405,370732000
2020-03-16,58.52421188354492,62.60043602101579,57.9902170129729,58.46138678881957,322423600
2020-03-17,61.09752655029297,62.24524591333619,57.60361433805932,59.804826482410455,324056000
2020-03-18,59.60186004638672,60.40647473225053,57.29433197423103,57.934642818544056,300233600
2020-03-19,59.14519119262695,61.09269547807698,58.62086339938416,59.775834978401704,271857200
2020-03-20,55.39033508300781,60.8486645049943,55.090717572428154,59.7251016055102,401693200
2020-03-23,54.21360397338867,55.21152015646839,51.372084613414366,55.1100377172106,336752800
2020-03-24,59.65260314941406,59.8483195377774,56.612948896316425,57.11069765855371,287531200
2020-03-25,59.32400131225586,62.39989846973341,59.029217373030974,60.58770393527842,303602000
2020-03-26,62.44580841064453,62.50379627651141,59.52696661828964,59.56562765348039,252087200
2020-03-27,59.86040496826172,61.82482113234886,59.69368249851185,61.07094946417779,204216800
2020-03-30,61.56869888305664,61.74025490515105,60.2615017965214,60.5852833250574,167976400
2020-03-31,61.443050384521484,63.42438208826982,60.88972867869349,61.759583420299464,197002000
2020-04-01,58.210105895996094,60.0972038911912,57.78001201918498,59.56079401122782,176218400
2020-04-02,59.18143844604492,59.234596446659125,57.241182484383906,58.072376290076036,165934000
2020-04-03,58.33091354370117,59.3674871060243,57.741345715951596,58.66677342106095,129880000
2020-04-06,63.41954803466797,63.57418477082714,60.256665999907646,60.62393470039306,201820400
2020-04-07,62.68501281738281,65.64976767726971,62.58111543792132,65.43229844270063,202887200
2020-04-08,64.28939056396484,64.60350121398153,63.1199223551124,63.48477236807488,168895200
2020-04-09,64.75332641601562,65.25591244712727,63.95838246710248,64.9248861243381,161834800
2020-04-13,66.02428436279297,66.13301897916537,64.23141674512242,64.8306516969401,131022800
2020-04-14,69.35871887207031,69.64867293181604,67.1840855454915,67.6552590491188,194994800
2020-04-15,68.72563934326172,69.18472698748576,67.80746405481365,68.23513915845088,131154400
2020-04-16,69.27173614501953,69.63659364674618,68.22308052874929,69.43845862105105,157125200
2020-04-17,68.33181762695312,69.3345712466482,66.8965588537916,68.78849422470407,215250000
2020-04-20,66.9134750366211,68.06119834153615,66.89414820439593,67.15993823398618,130015200
2020-04-21,64.84515380859375,66.99079338426836,64.13477293897611,66.75641592219942,180991600
2020-04-22,66.71290588378906,67.14782951135057,65.77056644151477,66.11125243793057,116862400
2020-04-23,66.45437622070312,68.0781026916564,66.41571518879498,66.65734110784256,124814400
2020-04-24,68.37287902832031,68.38254612868516,66.93037215656294,66.97870028455014,126161200
2020-04-27,68.42119598388672,68.75222222241877,67.64316044289428,68.09016237151883,117087600
2020-04-28,67.31216430664062,69.06395271480235,67.22035262547978,68.88273322430287,112004800
2020-04-29,69.52304077148438,69.9917957281478,68.5951979613223,68.79816288474782,137280800
2020-04-30,70.98969268798828,71.16608226501852,69.67283584195576,70.06185003558508,183064000
2020-05-01,69.84680938720703,72.24615310349837,69.06877359729275,69.16542249456992,240616800
2020-05-04,70.8350601196289,70.9631215704607,69.18233960605242,69.87097499683554,133568000
2020-05-05,71.89820861816406,72.7294023781066,71.14916678667844,71.29414381435919,147751200
2020-05-06,72.6400146484375,73.27065487426464,72.21475059268822,72.59893499011841,142333600
2020-05-07,73.39146423339844,73.7369949485584,72.9637889533335,73.2658213930559,115215200
2020-05-08,75.1382827758789,75.19158466112692,73.72336874196486,74.05044815626871,133838400
2020-05-11,76.32062530517578,76.81487118254181,74.43810496971201,74.64646961486733,145946400
2020-05-12,75.44842529296875,77.45450365262057,75.32728527754581,77.00385895047138,162301200
2020-05-13,74.53744506835938,76.54837362731435,73.46172121123148,75.62770513487014,200622400
2020-05-14,74.995361328125,75.05593133463293,73.05469595359499,73.77669309293739,158929200
2020-05-15,74.5519790649414,74.59801285788724,72.73487900802405,72.76880175811006,166348400
2020-05-18,76.30850219726562,76.68161544536761,75.18432690881329,75.87482634655969,135178400
2020-05-19,75.8675537109375,77.17101374486556,75.83605613168199,76.32545901161194,101729600
2020-05-20,77.34303283691406,77.41328870045753,76.68644883413718,76.7252145142633,111504800
2020-05-21,76.76642608642578,77.74523944094076,76.52898900422082,77.204952332668,102688800
2020-05-22,77.26066589355469,77.34304019898961,76.4029926993938,76.5047461498377,81803200
2020-05-26,76.73735809326172,78.55687612704607,76.68163102348302,78.37759126728832,125522000
2020-05-27,77.07167053222656,77.2170399794521,75.85542785782724,76.59438613380821,112945200
2020-05-28,77.1055908203125,78.36302429903517,76.47081856121721,76.74701384773941,133560800
2020-05-29,77.03050231933594,77.80821903420895,76.67435043039059,77.34788852176631,153532400
2020-06-01,77.97781372070312,78.09895371175787,76.85363105469186,76.9844643152945,80791200
2020-06-02,78.33880615234375,78.36303562857958,77.27035057638682,77.71130190496551,87642800
2020-06-03,78.77009582519531,79.03176244348244,78.08686424764684,78.65864906234022,104491200
2020-06-04,78.09168243408203,78.89120338502829,77.71856920653472,78.59320375117642,87560400
2020-06-05,80.31582641601562,80.37639642085425,78.31217331772173,78.34124573703636,137250400
2020-06-08,80.79067993164062,80.82460267780965,79.30308470158906,80.01296326734492,95654400
2020-06-09,83.34188842773438,83.73438081455681,80.43937898287314,80.47087656345983,147712400
2020-06-10,85.48606872558594,85.95366732051313,83.85067883247099,84.28920501230608,166651600
2020-06-11,81.38185119628906,85.05481691401155,81.28009773597238,84.63082691049463,201662400
2020-06-12,82.08445739746094,84.26497730063338,80.97481830000675,83.51875818704126,200146000
2020-06-15,83.09961700439453,83.75135081292053,80.5774812512651,80.73981210877636,138808800
2020-06-16,85.30193328857422,85.57329308072946,83.51875616005826,85.15172088189794,165428800
2020-06-17,85.18319702148438,86.1062829342393,85.06205706029557,86.04571295364491,114406400
2020-06-18,85.21713256835938,85.63385439323685,84.60900750577136,85.13960120703389,96820400
2020-06-19,84.73016357421875,86.38735791979117,83.62294217777347,85.92218445110363,264476000
2020-06-22,86.947021484375,87.08996579558588,85.07661960868549,85.12265339969562,135445200
2020-06-23,88.80290222167969,90.22024192576087,87.77078689158364,88.18993401998509,212155600
2020-06-24,87.2353286743164,89.35043555341034,86.86221543627708,88.4321923624518,192623200
2020-06-25,88.3934326171875,88.43219830369976,86.63205971274161,87.39039728120305,137522400
2020-06-26,85.6774673461914,88.50972079929527,85.52967271907464,88.28924513838203,205256800
2020-06-29,87.65206146240234,87.74655421504602,85.10812136493809,85.5854132789762,130646000
2020-06-30,88.38374328613281,88.66963931267749,87.22080221413067,87.24018136135113,140223200
2020-07-01,88.21656036376953,89.00397030229519,88.16810880383152,88.46126551068063,110737200
2020-07-02,88.21656036376953,89.75746488824406,88.10269587070599,89.12269252080957,114041600
2020-07-06,90.57637786865234,91.04397648582848,89.61210082402599,89.6435984064739,118655600
2020-07-07,90.29533386230469,91.7320524889195,90.18388713248098,90.95433575857336,112424400
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000
2020-07-09,92.79564666748047,93.34319433054527,91.74899550161554,93.28989244541889,125642800
2020-07-10,92.9579849243164,93.01613714978424,91.78050772022172,92.39105063414506,90257200
2020-07-13,92.52915954589844,96.86839541410872,92.31595195399946,94.26146013937891,191649200
2020-07-14,94.06036376953125,94.25175963929699,90.97856198164641,91.91133403395911,170989200
2020-07-15,94.70723724365234,96.18272134953932,93.51037361994408,95.93317328027695,153198000
2020-07-16,93.5418701171875,94.39711809164639,92.94343831225127,93.58063579856042,110577600
2020-07-17,93.35291290283203,94.14759106406643,92.8804639114332,93.99253569772281,92186800
2020-07-20,95.32022857666016,95.45832996558929,93.09609971897889,93.4401406081673,90318000
2020-07-21,94.004638671875,96.18515864106797,93.75509057115264,96.110052433633,103433200
2020-07-22,94.26873016357422,94.94953641432485,93.6194214977863,93.70663875417605,89001600
2020-07-23,89.97794342041016,94.0797418561393,89.16872914510222,94.00221048521436,197004400
2020-07-24,89.75505828857422,90.09909918615199,86.39221027249204,88.17782031323753,185438800
2020-07-27,91.88227081298828,91.97433840198715,90.59334674840196,90.81624022237884,121214000
2020-07-28,90.37287902832031,91.63031301270213,90.36802869554506,91.45344592380489,103625600
